primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,class_name,inat_taxon_id,author,license,rating,url,filename,collection
ficman1,[],['song'],-15.4669,-55.7169,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1037347/download,ficman1/XC1037347.ogg,XC
ficman1,[],"['song', ' wing sound', ' display call']",-15.4669,-55.7169,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/777330/download,ficman1/XC777330.ogg,XC
ficman1,[],"['song', ' wing sound', ' display call']",-15.4669,-55.7169,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/777328/download,ficman1/XC777328.ogg,XC
ficman1,[],"['song', ' wing sound']",-15.4669,-55.7169,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/777327/download,ficman1/XC777327.ogg,XC
ficman1,[],"['call', ' song']",-15.4642,-55.7134,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Ricardo José Mitidieri,by-nc-sa,4.0,https://xeno-canto.org/953805/download,ficman1/XC953805.ogg,XC
ficman1,[],[],-15.4418,-55.8245,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jennifer Rycenga,cc-by,0.0,https://static.inaturalist.org/sounds/516298.wav?1659892609,ficman1/iNat516298.ogg,iNat
ficman1,[],['song'],-15.2705,-55.6219,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1045583/download,ficman1/XC1045583.ogg,XC
ficman1,[],['song'],-15.2705,-55.6219,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1045579/download,ficman1/XC1045579.ogg,XC
ficman1,[],['song'],-15.2102,-58.8885,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,3.0,https://xeno-canto.org/171177/download,ficman1/XC171177.ogg,XC
ficman1,[],['call'],-14.5325,-61.6872,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jacob Wijpkema,by-nc-sa,4.0,https://xeno-canto.org/392046/download,ficman1/XC392046.ogg,XC
ficman1,['undtin1'],['song'],-12.8023,-69.2997,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Richard E. Webster,by-nc-sa,3.5,https://xeno-canto.org/963879/download,ficman1/XC963879.ogg,XC
ficman1,[],['song'],-12.5687,-70.0928,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Will Sweet,by-nc-sa,4.0,https://xeno-canto.org/453558/download,ficman1/XC453558.ogg,XC
ficman1,[],[],-12.5624,-70.1041,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/143809.mp3?1603115419,ficman1/iNat143809.ogg,iNat
ficman1,[],['call'],-12.2417,-60.7141,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/170555/download,ficman1/XC170555.ogg,XC
ficman1,[],[],-11.8608,-55.5095,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Luciano Bernardes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/179575.mp3?1617146919,ficman1/iNat179575.ogg,iNat
ficman1,[],['song'],-11.7519,-55.638,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/754816/download,ficman1/XC754816.ogg,XC
ficman1,[],['song'],-11.7519,-55.638,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/754556/download,ficman1/XC754556.ogg,XC
ficman1,['undtin1'],['song'],-11.7519,-55.638,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,3.5,https://xeno-canto.org/755188/download,ficman1/XC755188.ogg,XC
ficman1,[],['call'],-11.362,-55.4185,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,3.0,https://xeno-canto.org/782209/download,ficman1/XC782209.ogg,XC
ficman1,[],"['duet', ' song']",-10.6987,-73.8638,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Herman van Oosten,by-nc-sa,4.0,https://xeno-canto.org/152495/download,ficman1/XC152495.ogg,XC
ficman1,[],['song'],-10.5382,-65.5928,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Joseph Tobias and Nathalie Seddon,by-nc-sa,4.0,https://xeno-canto.org/73817/download,ficman1/XC73817.ogg,XC
ficman1,[],['song'],-10.3046,-48.1371,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Marcelo O. Barbosa,by-nc-sa,4.0,https://xeno-canto.org/187191/download,ficman1/XC187191.ogg,XC
ficman1,[],['song'],-9.9491,-67.8809,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Edson Guilherme,by-nc-sa,4.0,https://xeno-canto.org/190847/download,ficman1/XC190847.ogg,XC
ficman1,[],['song'],-9.9491,-67.8809,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/536748/download,ficman1/XC536748.ogg,XC
ficman1,[],['call'],-9.7914,-50.4885,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Robson Silva e Silva,by-nc-sa,5.0,https://xeno-canto.org/728576/download,ficman1/XC728576.ogg,XC
ficman1,[],['song'],-9.5981,-55.932,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jeremy Minns,by-nc-sa,4.0,https://xeno-canto.org/200172/download,ficman1/XC200172.ogg,XC
ficman1,[],['song'],-9.5975,-55.9325,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Bobby Wilcox,by-nc-sa,4.0,https://xeno-canto.org/438665/download,ficman1/XC438665.ogg,XC
ficman1,[],"['call', ' song']",-9.5975,-55.9325,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Bobby Wilcox,by-nc-sa,3.0,https://xeno-canto.org/438672/download,ficman1/XC438672.ogg,XC
ficman1,[],['song'],-9.28,-55.8315,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/483127/download,ficman1/XC483127.ogg,XC
ficman1,[],['song'],-9.0501,-56.5834,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jeremy Minns,by-nc-sa,5.0,https://xeno-canto.org/200128/download,ficman1/XC200128.ogg,XC
ficman1,[],['call'],-8.7512,-68.9938,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Fernando Igor de Godoy,by-nc-sa,3.0,https://xeno-canto.org/536661/download,ficman1/XC536661.ogg,XC
ficman1,[],['song'],-8.6866,-63.8677,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.0,https://xeno-canto.org/821541/download,ficman1/XC821541.ogg,XC
ficman1,[],['song'],-8.6204,-48.4106,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Tulio Dornas,by-nc-sa,4.0,https://xeno-canto.org/342745/download,ficman1/XC342745.ogg,XC
ficman1,[],['call'],-8.315,-63.8898,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/424943/download,ficman1/XC424943.ogg,XC
ficman1,[],['call'],-8.3146,-63.8886,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.0,https://xeno-canto.org/821816/download,ficman1/XC821816.ogg,XC
ficman1,[],['call'],-7.1545,-48.6915,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.0,https://xeno-canto.org/1035527/download,ficman1/XC1035527.ogg,XC
ficman1,[],['call'],-7.1545,-48.6915,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.0,https://xeno-canto.org/1035173/download,ficman1/XC1035173.ogg,XC
ficman1,[],['song'],-6.4159,-76.3179,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Mike Nelson,by-nc-sa,4.0,https://xeno-canto.org/180621/download,ficman1/XC180621.ogg,XC
ficman1,[],['song'],-6.4159,-76.3179,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Mike Nelson,by-nc-sa,4.0,https://xeno-canto.org/180620/download,ficman1/XC180620.ogg,XC
ficman1,[],['call'],-6.1603,-50.3459,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Nick Athanas,by-nc-sa,2.0,https://xeno-canto.org/5014/download,ficman1/XC5014.ogg,XC
ficman1,[],['call'],-6.0934,-50.2276,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,5.0,https://xeno-canto.org/469158/download,ficman1/XC469158.ogg,XC
ficman1,[],[],-6.0829,-76.9894,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/144556.mp3?1603393908,ficman1/iNat144556.ogg,iNat
ficman1,[],['call'],-6.0792,-76.9762,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,3.0,https://xeno-canto.org/763333/download,ficman1/XC763333.ogg,XC
ficman1,[],['song'],-6.0792,-76.9762,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jerome Fischer,by-nc-sa,4.0,https://xeno-canto.org/842441/download,ficman1/XC842441.ogg,XC
ficman1,[],['song'],-6.0792,-76.9762,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jerome Fischer,by-nc-sa,4.0,https://xeno-canto.org/842440/download,ficman1/XC842440.ogg,XC
ficman1,[],['canto'],-6.0325,-50.0871,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Caio Brito,by-nc-sa,5.0,https://xeno-canto.org/427558/download,ficman1/XC427558.ogg,XC
ficman1,[],['canto'],-6.0325,-50.0871,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Caio Brito,by-nc-sa,3.0,https://xeno-canto.org/427557/download,ficman1/XC427557.ogg,XC
ficman1,[],['song'],-6.0,-50.5,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Rodrigo Dela Rosa,by-nc-sa,3.0,https://xeno-canto.org/303298/download,ficman1/XC303298.ogg,XC
ficman1,['grekis'],['song'],-5.9794,-50.1801,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,3.5,https://xeno-canto.org/118925/download,ficman1/XC118925.ogg,XC
ficman1,[],['call'],-4.5167,-56.3001,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Jeremy Minns,by-nc-sa,4.0,https://xeno-canto.org/315027/download,ficman1/XC315027.ogg,XC
ficman1,[],['song'],0.5952,-51.3538,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1067340/download,ficman1/XC1067340.ogg,XC
ficman1,[],['song'],0.5952,-51.3538,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1067334/download,ficman1/XC1067334.ogg,XC
ficman1,[],['song'],0.5952,-51.3538,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,Dante Buzzetti,by-nc-sa,3.0,https://xeno-canto.org/1067332/download,ficman1/XC1067332.ogg,XC
ficman1,[],['call'],3.3821,-61.4464,Machaeropterus pyrocephalus,Fiery-capped Manakin,Aves,14344,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/456287/download,ficman1/XC456287.ogg,XC
flawar1,[],['song'],-25.8687,-57.8976,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Bernabe Lopez-Lanus,by-nc-sa,3.0,https://xeno-canto.org/376614/download,flawar1/XC376614.ogg,XC
flawar1,[],[],-25.2544,-57.4144,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Guillermo Menéndez,cc-by-nc,0.0,https://static.inaturalist.org/sounds/745851.wav?1687291421,flawar1/iNat745851.ogg,iNat
flawar1,['smbani'],['song'],-25.254,-57.417,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Guillermo Menéndez (gmmv80),by-nc-sa,3.5,https://xeno-canto.org/808978/download,flawar1/XC808978.ogg,XC
flawar1,[],[],-24.1372,-55.528,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Pablo H Capovilla,cc-by,0.0,https://static.inaturalist.org/sounds/1547902.wav?1751252293,flawar1/iNat1547902.ogg,iNat
flawar1,[],[],-24.1341,-55.5289,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,HUGO DAVID CAVERZASI,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1545273.mp3?1751120306,flawar1/iNat1545273.ogg,iNat
flawar1,[],['song'],-23.9165,-52.7425,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Luiz C.  Silva,by-nc-sa,5.0,https://xeno-canto.org/152619/download,flawar1/XC152619.ogg,XC
flawar1,[],['call'],-23.5585,-52.742,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Luiz C.  Silva,by-nc-sa,3.0,https://xeno-canto.org/568550/download,flawar1/XC568550.ogg,XC
flawar1,[],['song'],-23.4995,-47.3896,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,rafarrinho,by-nc-sa,4.0,https://xeno-canto.org/1041399/download,flawar1/XC1041399.ogg,XC
flawar1,[],"['call', ' song']",-23.4664,-47.4001,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,rafarrinho,by-nc-sa,4.0,https://xeno-canto.org/1064773/download,flawar1/XC1064773.ogg,XC
flawar1,"['batbel1', 'undtin1']",['song'],-23.3461,-56.3153,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fabrice Schmitt,by-nc-sa,4.5,https://xeno-canto.org/614647/download,flawar1/XC614647.ogg,XC
flawar1,"['batbel1', 'plcjay1', 'undtin1']",['song'],-23.3461,-56.3153,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fabrice Schmitt,by-nc-sa,4.5,https://xeno-canto.org/614646/download,flawar1/XC614646.ogg,XC
flawar1,[],[],-23.2844,-47.1882,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Rodrigo Paiva Lázaro,cc-by-nc,0.0,https://static.inaturalist.org/sounds/451707.mp3?1653581885,flawar1/iNat451707.ogg,iNat
flawar1,[],['song'],-23.2381,-47.8403,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/737833/download,flawar1/XC737833.ogg,XC
flawar1,[],['call'],-23.2112,-47.0579,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dante Buzzetti,by-nc-sa,5.0,https://xeno-canto.org/746765/download,flawar1/XC746765.ogg,XC
flawar1,[],['call'],-23.2112,-47.0579,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dante Buzzetti,by-nc-sa,5.0,https://xeno-canto.org/665676/download,flawar1/XC665676.ogg,XC
flawar1,[],"['call', ' song']",-23.1315,-46.9925,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Marcelo J Feliti,by-nc-sa,5.0,https://xeno-canto.org/535644/download,flawar1/XC535644.ogg,XC
flawar1,[],['song'],-22.8842,-48.4442,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Victor,by-nc-sa,4.0,https://xeno-canto.org/402635/download,flawar1/XC402635.ogg,XC
flawar1,[],['song'],-22.8842,-48.4442,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Victor Antonelli,by-nc-sa,5.0,https://xeno-canto.org/411849/download,flawar1/XC411849.ogg,XC
flawar1,[],"['call', ' song']",-22.8813,-49.2265,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Marcelo Jordani Feliti,by-nc-sa,5.0,https://xeno-canto.org/423617/download,flawar1/XC423617.ogg,XC
flawar1,[],[],-22.8524,-47.9371,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Pedro Henrique Maloso Ramos,cc-by,0.0,https://static.inaturalist.org/sounds/365444.mp3?1646429032,flawar1/iNat365444.ogg,iNat
flawar1,[],[],-22.706,-47.594,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Michael Hurben,by-nc-sa,4.0,https://xeno-canto.org/856204/download,flawar1/XC856204.ogg,XC
flawar1,[],['song'],-22.7036,-47.6068,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,4.0,https://xeno-canto.org/435981/download,flawar1/XC435981.ogg,XC
flawar1,[],['song'],-22.6997,-47.6297,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,4.0,https://xeno-canto.org/461333/download,flawar1/XC461333.ogg,XC
flawar1,[],['song'],-22.6997,-47.6297,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,4.0,https://xeno-canto.org/435984/download,flawar1/XC435984.ogg,XC
flawar1,[],['song'],-22.6997,-47.6297,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,4.0,https://xeno-canto.org/435983/download,flawar1/XC435983.ogg,XC
flawar1,[],['song'],-22.6771,-47.9831,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/123187/download,flawar1/XC123187.ogg,XC
flawar1,[],['song'],-22.6198,-52.1829,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fabrício Grigolin,by-nc-sa,5.0,https://xeno-canto.org/1064338/download,flawar1/XC1064338.ogg,XC
flawar1,[],['song'],-22.473,-48.5638,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,4.0,https://xeno-canto.org/496460/download,flawar1/XC496460.ogg,XC
flawar1,[],"['call', ' song']",-22.4069,-47.5266,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Arthur Monteiro Gomes,by-nc-sa,5.0,https://xeno-canto.org/488984/download,flawar1/XC488984.ogg,XC
flawar1,[],['song'],-22.2531,-48.3396,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Paulo Guerra,by-nc-sa,3.0,https://xeno-canto.org/165012/download,flawar1/XC165012.ogg,XC
flawar1,[],['song'],-22.1978,-49.6457,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/185822/download,flawar1/XC185822.ogg,XC
flawar1,[],['song'],-21.6239,-46.5224,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,ANDREA LARISSA BOESING,by-nc-sa,3.0,https://xeno-canto.org/389023/download,flawar1/XC389023.ogg,XC
flawar1,[],['song'],-21.55,-47.7167,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Bruno Arantes de Andrade Bueno,by-nc-sa,5.0,https://xeno-canto.org/121410/download,flawar1/XC121410.ogg,XC
flawar1,[],[],-21.5289,-46.6436,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Luciano Bernardes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/396750.mp3?1650233036,flawar1/iNat396750.ogg,iNat
flawar1,[],['song'],-21.4305,-48.3331,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,João Vitor Oliveira de Souza,by-nc-sa,4.0,https://xeno-canto.org/743660/download,flawar1/XC743660.ogg,XC
flawar1,[],"['call', ' song']",-21.1718,-45.1318,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Kassius Santos,by-nc-sa,5.0,https://xeno-canto.org/234954/download,flawar1/XC234954.ogg,XC
flawar1,[],[],-20.9815,-56.517,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Miguel A. Paixão,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1734631.m4a?1767738616,flawar1/iNat1734631.ogg,iNat
flawar1,[],['song'],-20.7882,-51.703,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/299624/download,flawar1/XC299624.ogg,XC
flawar1,[],['call'],-20.7882,-51.703,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/295350/download,flawar1/XC295350.ogg,XC
flawar1,[],['call'],-20.7882,-51.703,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,3.0,https://xeno-canto.org/295506/download,flawar1/XC295506.ogg,XC
flawar1,[],['song'],-20.6868,-48.9113,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Ricardo Gagliardi,by-nc-sa,4.0,https://xeno-canto.org/470879/download,flawar1/XC470879.ogg,XC
flawar1,[],['song'],-20.5751,-51.857,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/1003076/download,flawar1/XC1003076.ogg,XC
flawar1,[],['song'],-20.5723,-51.8519,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/833939/download,flawar1/XC833939.ogg,XC
flawar1,[],"['call', ' song']",-20.5723,-51.8519,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/833936/download,flawar1/XC833936.ogg,XC
flawar1,[],['song'],-20.5142,-50.1809,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fabrício Grigolin,by-nc-sa,5.0,https://xeno-canto.org/1008344/download,flawar1/XC1008344.ogg,XC
flawar1,[],"['call', ' song']",-20.4082,-44.0279,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Douglas Meyer,by-nc-sa,5.0,https://xeno-canto.org/178089/download,flawar1/XC178089.ogg,XC
flawar1,[],"['call', ' song']",-20.4082,-44.0279,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,João Antônio de B. Vitto,by-nc-sa,0.0,https://xeno-canto.org/173329/download,flawar1/XC173329.ogg,XC
flawar1,[],['call'],-20.3642,-51.4197,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/295501/download,flawar1/XC295501.ogg,XC
flawar1,[],['song'],-20.3244,-50.2553,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Fabrício Grigolin,by-nc-sa,5.0,https://xeno-canto.org/990003/download,flawar1/XC990003.ogg,XC
flawar1,[],['song'],-20.309,-46.5234,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Jeremy Minns,by-nc-sa,4.0,https://xeno-canto.org/84435/download,flawar1/XC84435.ogg,XC
flawar1,[],['song'],-20.309,-46.5234,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Paul van Els,by-nc-sa,4.0,https://xeno-canto.org/256510/download,flawar1/XC256510.ogg,XC
flawar1,[],['song'],-20.216,-56.494,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Antonio Silveira,by-nc-sa,4.0,https://xeno-canto.org/184578/download,flawar1/XC184578.ogg,XC
flawar1,['fepowl'],"['call', ' song']",-19.9501,-56.3167,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Daniel Lane,by-nc-sa,4.5,https://xeno-canto.org/70099/download,flawar1/XC70099.ogg,XC
flawar1,[],[],-19.9261,-43.8776,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Paulo Gonçalves Carvalho,cc-by-nc,0.0,https://static.inaturalist.org/sounds/152984.mp3?1607477423,flawar1/iNat152984.ogg,iNat
flawar1,[],[],-19.8643,-43.966,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Unknown,cc-by,0.0,https://static.inaturalist.org/sounds/763626.mp3?1688855023,flawar1/iNat763626.ogg,iNat
flawar1,[],['song'],-19.3442,-43.5868,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Jerome Fischer,by-nc-sa,5.0,https://xeno-canto.org/357482/download,flawar1/XC357482.ogg,XC
flawar1,[],['call'],-19.2988,-43.6506,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Jerome Fischer,by-nc-sa,5.0,https://xeno-canto.org/336368/download,flawar1/XC336368.ogg,XC
flawar1,[],['song'],-19.2988,-43.6506,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Jerome Fischer,by-nc-sa,5.0,https://xeno-canto.org/336367/download,flawar1/XC336367.ogg,XC
flawar1,[],['song'],-19.1824,-48.3936,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Bob Planque,by-nc-sa,3.0,https://xeno-canto.org/78180/download,flawar1/XC78180.ogg,XC
flawar1,[],['song'],-19.1644,-43.3311,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Christian Regis da Silva,by-nc-sa,0.0,https://xeno-canto.org/164884/download,flawar1/XC164884.ogg,XC
flawar1,['undtin1'],"['call', ' song']",-18.9287,-51.679,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/863837/download,flawar1/XC863837.ogg,XC
flawar1,[],['song'],-18.9287,-51.679,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/863833/download,flawar1/XC863833.ogg,XC
flawar1,"['undtin1', 'bucmot4']",['call'],-18.9287,-51.679,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/863831/download,flawar1/XC863831.ogg,XC
flawar1,[],"['duet', ' interspecific duet']",-18.8361,-47.9688,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Guilherme Sementili,by-nc-sa,4.0,https://xeno-canto.org/623004/download,flawar1/XC623004.ogg,XC
flawar1,[],[],-18.8286,-48.1676,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Vinicius Augusto De Souza,cc-by,0.0,https://static.inaturalist.org/sounds/341291.wav?1640772441,flawar1/iNat341291.ogg,iNat
flawar1,[],['song'],-18.5039,-60.8069,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Richard E. Webster,by-nc-sa,5.0,https://xeno-canto.org/708976/download,flawar1/XC708976.ogg,XC
flawar1,[],['song'],-18.3848,-58.318,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Jacob Wijpkema,by-nc-sa,5.0,https://xeno-canto.org/738178/download,flawar1/XC738178.ogg,XC
flawar1,[],"['call', ' song']",-17.7833,-63.0666,Myiothlypis flaveola,Flavescent Warbler,Aves,201223,Dan Lane,by-nc-sa,5.0,https://xeno-canto.org/144949/download,flawar1/XC144949.ogg,XC
